stop_id,stop_code,stop_name,stop_desc,stop_lon,stop_lat,zone_id,stop_url,location_type,parent_station,stop_timezone,level_id,wheelchair_boarding,platform_code
IDFM:2921,,Gare de Breuillet Village,,2.171831602352254,48.56476273942137,4,,0,IDFM:59940,Europe/Paris,,1,
IDFM:37324,,Garges - Sarcelles RER,,2.391463681055207,48.97695900061256,4,,0,IDFM:65582,Europe/Paris,,1,
IDFM:22009,,Campo-Formio,,2.358468834639247,48.835595431233266,1,,0,IDFM:71063,Europe/Paris,,2,
IDFM:22392,,Crimée,,2.37693573698238,48.8908857589288,1,,0,IDFM:72013,Europe/Paris,,2,
IDFM:21940,,Marcel Sembat,,2.24346821405889,48.83380810724753,2,,0,IDFM:71054,Europe/Paris,,2,
IDFM:12988,,Santos Dumont / Allée Royale,,2.0781070900462564,48.8128428378068,5,,0,IDFM:64049,Europe/Paris,,1,
IDFM:22133,,Simplon,,2.347794968187123,48.8938152613519,1,,0,IDFM:71556,Europe/Paris,,2,
IDFM:40630,,Gare de Blanc-Mesnil,,2.4775894449776357,48.93263584051894,3,,0,IDFM:72648,Europe/Paris,,1,
IDFM:22057,,Concorde,,2.323181449571859,48.86615003482594,1,,0,IDFM:71298,Europe/Paris,,2,
IDFM:463115,,Bonne Nouvelle,,2.348496122542364,48.87048144580479,1,,0,IDFM:71320,Europe/Paris,,2,
IDFM:463186,,Glacière,,2.343438236678704,48.831115947616446,1,,0,IDFM:71026,Europe/Paris,,2,
IDFM:477638,,Roissypole - Aéroport CDG1 (B3),,2.559372520906649,49.010209128528416,5,,0,IDFM:73596,Europe/Paris,,1,
IDFM:22181,,Daumesnil,,2.396148628489371,48.839434008053175,1,,0,IDFM:71614,Europe/Paris,,2,
IDFM:3561,,Gare de Viry-Châtillon,,2.3851745797216553,48.675925312097924,4,,0,IDFM:60981,Europe/Paris,,1,
IDFM:463138,,Bréguet-Sabin,,2.3703346849773035,48.8562178110506,1,,0,IDFM:73621,Europe/Paris,,2,
IDFM:11803,,Gare de Lardy,,2.2562456813314,48.52068224259166,5,,0,IDFM:59761,Europe/Paris,,1,
IDFM:463163,,Félix Faure,,2.291751809719901,48.84274672574357,1,,0,IDFM:71137,Europe/Paris,,2,
IDFM:411300,,Gare de Maisons Alfort Alfortville,,2.4271514300686396,48.80165091886755,3,,0,IDFM:73625,Europe/Paris,,0,
IDFM:39804,,La Fayette - Dunkerque,,2.355748307343345,48.879343185478696,1,,0,IDFM:71410,Europe/Paris,,1,
IDFM:463051,,Balard,,2.2783626618092008,48.83666789483108,1,,0,IDFM:71073,Europe/Paris,,2,
IDFM:477737,,Gare de Sèvres - Ville d'Avray,,2.201043227103283,48.82677782965686,3,,0,IDFM:70686,Europe/Paris,,1,
IDFM:38139,,Gare du Vert Galant,,2.5686587133857746,48.9454440570823,4,,0,IDFM:73482,Europe/Paris,,1,
IDFM:463214,,Malakoff - Rue Etienne Dolet,,2.2971240100835835,48.81533836595972,2,,0,IDFM:70562,Europe/Paris,,2,
IDFM:22108,,Ternes,,2.2981136521983068,48.8782007528283,1,,0,IDFM:71367,Europe/Paris,,2,
IDFM:463074,,Jaurès,,2.370465586581431,48.882326316477965,1,,0,IDFM:71940,Europe/Paris,,2,
IDFM:34727,,Gare de Mareil-Marly,,2.079512345735286,48.88136017386797,4,,0,IDFM:73602,Europe/Paris,,1,
IDFM:22367,,Château Landon,,2.3620179355106075,48.87844145573239,1,,0,IDFM:474149,Europe/Paris,,2,
IDFM:21915,,Ranelagh,,2.270032697561899,48.855306214887065,1,,0,IDFM:71243,Europe/Paris,,2,
IDFM:22034,,Louise Michel,,2.2882778490679767,48.88853900119613,2,,0,IDFM:73667,Europe/Paris,,2,
IDFM:427864,,Gare du Raincy Villemomble Montfermeil,,2.5120328469825965,48.88970487760142,4,,0,IDFM:73297,Europe/Paris,,1,
IDFM:463026,,Place d'Italie,,2.355330902236442,48.83154938471729,1,,0,IDFM:71033,Europe/Paris,,2,
IDFM:21988,,Boulogne Jean Jaurès,,2.239042669312605,48.842063301935575,2,,0,IDFM:71147,Europe/Paris,,2,
IDFM:463239,,Michel-Ange - Molitor,,2.261631583355701,48.844880488259605,1,,0,IDFM:73658,Europe/Paris,,2,
IDFM:20326,,Gare de Vauboyen,,2.1904258504718204,48.757864847419505,4,,0,IDFM:63454,Europe/Paris,,1,
IDFM:463099,,Dupleix,,2.2936368390558783,48.85038448621434,1,,0,IDFM:71197,Europe/Paris,,2,
IDFM:483277,,Barbara,,2.3174992240284045,48.80979025430712,3,,0,IDFM:70441,Europe/Paris,,2,
IDFM:463003,,Place d'Italie,,2.3560502682264337,48.830991153013954,1,,0,IDFM:71033,Europe/Paris,,2,
IDFM:28984,,Gare Saint-Lazare,,2.3260197391506763,48.875411288968785,1,,0,IDFM:71370,Europe/Paris,,1,
IDFM:462957,,Miromesnil,,2.3146768238242688,48.87369210197914,1,,0,IDFM:71346,Europe/Paris,,2,
IDFM:461680,,Gare de Persan Beaumont,,2.279602268870513,49.147894948335164,5,,0,IDFM:67292,Europe/Paris,,0,
IDFM:5828,,Gare de Plaisir-Les Clayes,,1.9596683972743338,48.830533982237945,5,,0,IDFM:64195,Europe/Paris,,1,
IDFM:472198,,Gare de Jouy-en-Josas,,2.1633904192146556,48.76494604700003,4,,0,IDFM:63523,Europe/Paris,,1,
IDFM:463076,,Charles Michels,,2.2856210133667174,48.84660453239739,1,,0,IDFM:71156,Europe/Paris,,2,
IDFM:22032,,Europe,,2.3222946416498362,48.878780759649736,1,,0,IDFM:73617,Europe/Paris,,2,
IDFM:411249,,Brunoy,,2.5060223202300356,48.69954067305679,5,,0,IDFM:67476,Europe/Paris,,0,
IDFM:463097,,Saint-Marcel,,2.3608176665940044,48.83847698406796,1,,0,IDFM:71092,Europe/Paris,,2,
IDFM:21917,,Trocadéro,,2.28683987979629,48.863088061116,1,,0,IDFM:71285,Europe/Paris,,2,
IDFM:24686,,Botzaris,,2.388908111185046,48.87943610160117,1,,0,IDFM:71906,Europe/Paris,,2,
IDFM:21938,,Pont de Sèvres,,2.2305185727726955,48.82968726438348,2,,0,IDFM:70698,Europe/Paris,,2,
IDFM:477153,,Gare du Blanc-Mesnil,,2.4777255686102007,48.932672404932894,3,,0,IDFM:72648,Europe/Paris,,1,
IDFM:463313,,Strasbourg - Saint-Denis,,2.3543411093711257,48.86966773787259,1,,0,IDFM:73633,Europe/Paris,,2,
IDFM:463028,,Nation,,2.3957883190257903,48.84789064769285,1,,0,IDFM:71673,Europe/Paris,,2,
IDFM:479590,,Gare de La Ferté-sous-Jouarre (Quai A),,3.1250795915349014,48.95057911076801,5,,0,IDFM:68918,Europe/Paris,,1,
IDFM:463287,,Pyrénées,,2.3852029155695313,48.87381879018058,1,,0,IDFM:71864,Europe/Paris,,2,
IDFM:463005,,Bir-Hakeim,,2.2894007376345997,48.85392536837598,1,,0,IDFM:473829,Europe/Paris,,2,
IDFM:2919,,Gare de Breuillet - Bruyères-le-Châtel,,2.1914173867500453,48.57701492114761,4,,0,IDFM:60028,Europe/Paris,,1,
IDFM:462959,,Vaneau,,2.3213512423547358,48.84889457005888,1,,0,IDFM:71170,Europe/Paris,,2,
IDFM:463264,,Strasbourg - Saint-Denis,,2.3538223820093616,48.86950305730265,1,,0,IDFM:73633,Europe/Paris,,2,
IDFM:11796,,Gare d'Epinay-sur-Orge,,2.332505985714809,48.67035304281448,4,,0,IDFM:60915,Europe/Paris,,1,
IDFM:22080,,Nation,,2.3958439887237373,48.848084289973976,1,,0,IDFM:71673,Europe/Paris,,2,
IDFM:463140,,Cambronne,,2.302898786915822,48.84749339701438,1,,0,IDFM:71167,Europe/Paris,,2,
IDFM:471409,,Survilliers - Fosses,,2.5251483052696884,49.09949217682388,5,,0,IDFM:69450,Europe/Paris,,0,
IDFM:9331,,Bellevue,,2.954506587028653,48.810110876203524,5,,0,IDFM:67924,Europe/Paris,,1,
IDFM:3835,,Gare Ris-Orangis Val de Ris,,2.41343798896523,48.65906727454411,5,,0,IDFM:60839,Europe/Paris,,1,
IDFM:22110,,Rome,,2.3214039779193896,48.882256139435015,1,,0,IDFM:71408,Europe/Paris,,2,
IDFM:462982,,La Chapelle,,2.360430336162137,48.88447648340964,1,,0,IDFM:71434,Europe/Paris,,2,
IDFM:463117,,Alexandre Dumas,,2.3947127337554788,48.85624467843737,1,,0,IDFM:71728,Europe/Paris,,2,
IDFM:463241,,Montgallet,,2.3904000136353645,48.84400507570895,1,,0,IDFM:71631,Europe/Paris,,2,
IDFM:22055,,Lamarck - Caulaincourt,,2.338463589982122,48.889699132276796,1,,0,IDFM:71492,Europe/Paris,,2,
IDFM:22179,,Bir-Hakeim,,2.2892963570634604,48.85388427726308,1,,0,IDFM:473829,Europe/Paris,,2,
IDFM:22222,,Pernety,,2.318393706614701,48.834078679774976,1,,0,IDFM:412687,Europe/Paris,,2,
IDFM:21986,,Charles Michels,,2.2856243417995747,48.84636172348247,1,,0,IDFM:71156,Europe/Paris,,2,
IDFM:424146,,Gare de Coignières,,1.9211491512273338,48.74394344932612,5,,0,IDFM:63369,Europe/Paris,,1,
IDFM:423887,,Gare de Villeneuve-le-Roi,,2.423505885411325,48.73976274768902,4,,0,IDFM:69625,Europe/Paris,,1,
IDFM:463212,,Mairie de Saint-Ouen,,2.333893080685357,48.911958864732505,2,,0,IDFM:72168,Europe/Paris,,2,
IDFM:21963,,Saint-Lazare,,2.3246067760696794,48.875025603040974,1,,0,IDFM:71370,Europe/Paris,,2,
IDFM:22369,,Sully - Morland,,2.3617517381263218,48.85120791254347,1,,0,IDFM:71201,Europe/Paris,,2,
IDFM:22156,,Montparnasse Bienvenue,,2.321273396249205,48.84205447194666,1,,0,IDFM:71139,Europe/Paris,,2,
IDFM:2824,,Salvador Allendé / La Norville - Saint-Germain-lès-Arpajon,,2.2617986469788938,48.59280102384028,5,,0,IDFM:60107,Europe/Paris,,1,
IDFM:463072,,Réaumur - Sébastopol,,2.352381731140252,48.866077771215046,1,,0,IDFM:73636,Europe/Paris,,2,
IDFM:22365,,Place d'Italie,,2.355303769754901,48.83154024475565,1,,0,IDFM:71033,Europe/Paris,,2,
IDFM:37556,,Bibliothèque François Mitterrand,,2.377196945361679,48.83028021751452,1,,0,IDFM:71572,Europe/Paris,,1,
IDFM:22036,,Anatole France,,2.2849816963403193,48.892206617614,2,,0,IDFM:71519,Europe/Paris,,2,
IDFM:22106,,Villiers,,2.3157165772440385,48.88130644704797,1,,0,IDFM:71403,Europe/Paris,,2,
IDFM:24682,,Place des Fêtes,,2.392959616507311,48.87693859004261,1,,0,IDFM:71885,Europe/Paris,,2,
IDFM:463024,,Gare d'Austerlitz,,2.364395394600644,48.84228236697996,1,,0,IDFM:71135,Europe/Paris,,2,
IDFM:462978,,Brochant,,2.3199048172093666,48.89065187119005,1,,0,IDFM:73661,Europe/Paris,,2,
IDFM:34672,,Gare de Marly-Le-Roi - Parvis,,2.0965547463267167,48.871309198635075,4,,0,IDFM:64405,Europe/Paris,,1,
IDFM:463001,,Gare de l'Est,,2.358120525273069,48.876271214541624,1,,0,IDFM:71359,Europe/Paris,,2,
IDFM:463260,,Porte de Vanves,,2.3053323866574735,48.827613464004294,1,,0,IDFM:71006,Europe/Paris,,2,
IDFM:10241,,Gare de Chaville Rive Droite,,2.1873205791005867,48.81227700061721,3,,0,IDFM:69503,Europe/Paris,,1,
IDFM:463190,,Iéna,,2.2938642256822708,48.864780022257456,1,,0,IDFM:71294,Europe/Paris,,2,
IDFM:22177,,Bel-Air,,2.400867131995259,48.84142733223358,1,,0,IDFM:73650,Europe/Paris,,2,
IDFM:36823,,Gare de Colombes,,2.2597155977784706,48.92340333333159,3,,0,IDFM:72244,Europe/Paris,,1,
IDFM:462955,,Montparnasse Bienvenue,,2.3212187199903807,48.84213060781436,1,,0,IDFM:71139,Europe/Paris,,2,
IDFM:22224,,Miromesnil,,2.3160106931210245,48.87344791579522,1,,0,IDFM:71346,Europe/Paris,,2,
IDFM:22084,,George V,,2.300759784978918,48.87203776458909,1,,0,IDFM:71328,Europe/Paris,,2,
IDFM:463283,,Pyramides,,2.33429208315197,48.86583012818995,1,,0,IDFM:73788,Europe/Paris,,2,
IDFM:22154,,Alésia,,2.3270932349484528,48.82820106421924,1,,0,IDFM:71030,Europe/Paris,,2,
IDFM:463047,,Ecole Vétérinaire de Maisons-Alfort,,2.422399525054415,48.81483550210013,2,,0,IDFM:70522,Europe/Paris,,2,
IDFM:22131,,Raspail,,2.330466993719873,48.83915635952557,1,,0,IDFM:71088,Europe/Paris,,2,
IDFM:21967,,Gare d'Austerlitz,,2.3645307640842486,48.842355035073275,1,,0,IDFM:71135,Europe/Paris,,2,
IDFM:22059,,Abbesses,,2.338367478180517,48.884383574623314,1,,0,IDFM:71432,Europe/Paris,,2,
IDFM:463188,,Havre-Caumartin,,2.327677208279404,48.8737568325288,1,,0,IDFM:482368,Europe/Paris,,2,
IDFM:463311,,Solférino,,2.3230759642515415,48.85853194972854,1,,0,IDFM:71270,Europe/Paris,,2,
IDFM:463165,,Cour Saint-Emilion,,2.386617850214058,48.833319303843425,1,,0,IDFM:71576,Europe/Paris,,1,
IDFM:22388,,Chaussée d'Antin - La Fayette,,2.3337385944087012,48.87313420577469,1,,0,IDFM:73689,Europe/Paris,,2,
IDFM:488738,,T12 - Pré de Paris,,2.279674741821914,48.707950042724484,4,,0,IDFM:490803,Europe/Paris,,0,
IDFM:463142,,Charenton - Écoles,,2.413844709558796,48.82148073316996,2,,0,IDFM:70648,Europe/Paris,,2,
IDFM:463216,,Les Gobelins,,2.3525311653622043,48.83589170669027,1,,0,IDFM:71076,Europe/Paris,,2,
IDFM:22013,,Gare de l'Est,,2.35806459441865,48.87616299446643,1,,0,IDFM:71359,Europe/Paris,,2,
IDFM:21965,,Madeleine,,2.325039317039756,48.8700546880179,1,,0,IDFM:71324,Europe/Paris,,2,
IDFM:463119,,Anatole France,,2.2848122193525104,48.89223258539651,2,,0,IDFM:71519,Europe/Paris,,2,
IDFM:463049,,Grands Boulevards,,2.3432202183423976,48.871558801223806,1,,0,IDFM:71326,Europe/Paris,,2,
IDFM:462980,,Montparnasse Bienvenue,,2.32392211008296,48.84374228942691,1,,0,IDFM:71139,Europe/Paris,,2,
IDFM:463167,,Créteil - Université,,2.4505697455342568,48.78994285432577,2,,0,IDFM:70172,Europe/Paris,,2,
IDFM:463237,,Maubert - Mutualité,,2.3482804131694897,48.85019546606951,1,,0,IDFM:71190,Europe/Paris,,2,
IDFM:14402,,Gare de Champ de Courses d'Enghien,,2.292620278998685,48.980778216214865,4,,0,IDFM:65663,Europe/Paris,,1,
IDFM:22011,,Jacques Bonsergent,,2.3611315892483544,48.870666468034706,1,,0,IDFM:71322,Europe/Paris,,2,
IDFM:480341,,Saint-Ouen,,2.3227559546697414,48.90516956991565,2,,0,IDFM:72126,Europe/Paris,,1,
IDFM:5320,,Gare de Bessancourt,,2.2099845575764356,49.035844487983134,5,,0,IDFM:66672,Europe/Paris,,1,
IDFM:490992,,Gare de Champbenoist Poigny,,3.2882732410471407,48.54528384404395,5,,0,IDFM:62064,Europe/Paris,,1,
IDFM:463144,,Chaussée d'Antin - La Fayette,,2.333970457594147,48.87280723715393,1,,0,IDFM:73689,Europe/Paris,,2,
IDFM:22390,,Cadet,,2.344446309702274,48.875963285075564,1,,0,IDFM:71351,Europe/Paris,,2,
IDFM:21942,,Robespierre,,2.4229730864963517,48.855673808550314,2,,0,IDFM:71725,Europe/Paris,,2,
IDFM:21919,,Nation,,2.3959437210498136,48.84888521841715,1,,0,IDFM:71673,Europe/Paris,,2,
IDFM:24684,,Pré-Saint-Gervais,,2.398580770693528,48.8801595806643,1,,0,IDFM:71911,Europe/Paris,,2,
IDFM:5925,,Place de la Gare / Villiers - Neauphle - Pontchartrain,,1.8768643305540473,48.81542996173005,5,,0,IDFM:424296,Europe/Paris,,1,
IDFM:463095,,Jaurès,,2.371383333112514,48.88311355416086,1,,0,IDFM:71940,Europe/Paris,,2,
IDFM:22201,,Saint-Sébastien - Froissart,,2.367370357789606,48.86098670797991,1,,0,IDFM:71777,Europe/Paris,,2,
IDFM:22129,,Place de Clichy,,2.327398345647013,48.883737890227636,1,,0,IDFM:71435,Europe/Paris,,2,
IDFM:21990,,Hôtel de Ville,,2.35154698561547,48.85757442237991,1,,0,IDFM:415852,Europe/Paris,,2,
IDFM:5071,,Gare de Sannois,,2.2636794296695903,48.970217594320516,4,,0,IDFM:65441,Europe/Paris,,1,
IDFM:7898,,Gare de Puteaux,,2.2343812645711627,48.883898673903126,3,,0,IDFM:71422,Europe/Paris,,1,
IDFM:12841,,Gare de Villiers Montbarbin,,2.8850812976321354,48.862855444928535,5,,0,IDFM:68311,Europe/Paris,,1,
IDFM:3464,,Gare de Sermaise,,2.0696790107970835,48.535615778889635,5,,0,IDFM:59842,Europe/Paris,,1,
IDFM:463262,,Porte des Lilas,,2.4069512666209,48.87663999703494,1,,0,IDFM:71889,Europe/Paris,,2,
IDFM:463309,,Saint-Sébastien - Froissart,,2.3671254626151184,48.86094943927989,1,,0,IDFM:71777,Europe/Paris,,2,
IDFM:22082,,Franklin D. Roosevelt,,2.309359666519628,48.8691648256349,1,,0,IDFM:71318,Europe/Paris,,2,
IDFM:13656,,Calmette / Mantes Station,,1.716026210470374,48.98369942603822,5,,0,IDFM:65770,Europe/Paris,,1,
IDFM:463285,,Père Lachaise,,2.3875798912544455,48.86244984493746,1,,0,IDFM:71787,Europe/Paris,,2,
IDFM:36825,,Gare de La Garenne-Colombes,,2.236189381075624,48.90937925699904,3,,0,IDFM:72148,Europe/Paris,,1,
IDFM:9352,,Gare de Montsoult-Maffliers,,2.322266167783659,49.06641072614977,5,,0,IDFM:67000,Europe/Paris,,0,
IDFM:22203,,Ledru-Rollin,,2.3761412233185926,48.85133776679838,1,,0,IDFM:71693,Europe/Paris,,2,
IDFM:463045,,Olympiades,,2.367034270941924,48.826944155043044,1,,0,IDFM:71557,Europe/Paris,,1,
IDFM:21969,,La Motte-Picquet - Grenelle,,2.2985257262366363,48.84963080443241,1,,0,IDFM:71199,Europe/Paris,,2,
IDFM:22198,,Bonne Nouvelle,,2.3485760027859746,48.8706347683979,1,,0,IDFM:71320,Europe/Paris,,2,
IDFM:22127,,Barbès - Rochechouart,,2.3506070793550977,48.88377608955688,1,,0,IDFM:71426,Europe/Paris,,2,
IDFM:422956,,Gare de Pontoise,,2.095683907287571,49.04709679175885,5,,0,IDFM:66816,Europe/Paris,,1,
IDFM:413360,,Gare de Sarcelles - Saint-Brice,,2.36798447915875,48.99462461053974,4,,0,IDFM:66079,Europe/Paris,,1,
IDFM:8109,,Gare de Chaville Rive Gauche,,2.1885378476002337,48.80493711428725,3,,0,IDFM:73718,Europe/Paris,,1,
IDFM:463093,,Barbès - Rochechouart,,2.3497455480753806,48.88342517173516,1,,0,IDFM:71426,Europe/Paris,,2,
IDFM:463321,,Vaugirard,,2.300977822126098,48.83953628376544,1,,0,IDFM:71091,Europe/Paris,,2,
IDFM:463121,,Argentine,,2.289435418542214,48.87566737659971,1,,0,IDFM:71348,Europe/Paris,,2,
IDFM:21946,,Saint-Fargeau,,2.4044981831688688,48.87184337222297,1,,0,IDFM:71860,Europe/Paris,,2,
IDFM:463268,,Trocadéro,,2.2874927969664416,48.86348766501957,1,,0,IDFM:71285,Europe/Paris,,2,
IDFM:472829,,Les Yvris Noisy-le-Grand,,2.580223322133638,48.82351159692607,4,,0,IDFM:73096,Europe/Paris,,1,
IDFM:463068,,Malesherbes,,2.309487846960011,48.88284002257779,1,,0,IDFM:71416,Europe/Paris,,2,
IDFM:41685,,Gare SNCF,,2.88989029242033,48.612525699002724,5,,0,IDFM:490954,Europe/Paris,,1,
IDFM:34333,,Gare de Sèvres - Ville d'Avray,,2.1996808240252292,48.8259053040417,3,,0,IDFM:70686,Europe/Paris,,1,
IDFM:25084,,Buzenval,,2.401170769368413,48.85176243983227,1,,0,IDFM:479928,Europe/Paris,,2,
IDFM:463293,,Reuilly - Diderot,,2.3869585404965377,48.847094767969466,1,,0,IDFM:71654,Europe/Paris,,2,
IDFM:22074,,Saint-Paul (Le Marais),,2.3608852562751967,48.85518742160445,1,,0,IDFM:71222,Europe/Paris,,2,
IDFM:463319,,Télégraphe,,2.3986752529487725,48.875519513947125,1,,0,IDFM:71870,Europe/Paris,,2,
IDFM:21994,,Arts et Métiers,,2.3567233472754983,48.86553459885931,1,,0,IDFM:71293,Europe/Paris,,2,
IDFM:21923,,Michel-Ange - Molitor,,2.261511916905205,48.84491122756327,1,,0,IDFM:73658,Europe/Paris,,2,
IDFM:463245,,Opéra,,2.332572085877118,48.870326260852515,1,,0,IDFM:71337,Europe/Paris,,2,
IDFM:462963,,République,,2.3633023407804536,48.86751235781114,1,,0,IDFM:71311,Europe/Paris,,2,
IDFM:22051,,Notre-Dame des Champs,,2.328564944227944,48.84508150807547,1,,0,IDFM:71138,Europe/Paris,,2,
IDFM:27277,,Gare de Bois-Colombes,,2.2720121180448554,48.913604266401045,3,,0,IDFM:72179,Europe/Paris,,1,
IDFM:26602,,Mairie de Montrouge,,2.319523835754741,48.818471900073675,2,,0,IDFM:70586,Europe/Paris,,2,
IDFM:22175,,Corvisart,,2.350611225926166,48.82986001331238,1,,0,IDFM:71013,Europe/Paris,,2,
IDFM:32439,,Mairie / Bailly,,2.0784778487805013,48.84041249889785,5,,0,IDFM:64238,Europe/Paris,,1,
IDFM:463222,,Mairie de Montrouge,,2.3196193991237846,48.818454456190004,2,,0,IDFM:70586,Europe/Paris,,2,
IDFM:24680,,Jaurès,,2.370451734004561,48.882344230208226,1,,0,IDFM:71940,Europe/Paris,,2,
IDFM:18676,,Place de l'Europe / Mantes Station,,1.7162662104889805,48.98338722746523,5,,0,IDFM:65770,Europe/Paris,,1,
IDFM:463192,,Jourdain,,2.389325378910096,48.875247348641416,1,,0,IDFM:71868,Europe/Paris,,2,
IDFM:22102,,Esplanade de la Défense,,2.2499040727323307,48.88833173800946,2,,0,IDFM:71485,Europe/Paris,,2,
IDFM:27153,,Les Ardoines RER,,2.407623334676664,48.784053463946755,3,,0,IDFM:70064,Europe/Paris,,1,
IDFM:22152,,Château Rouge,,2.3495819680256593,48.887241930648955,1,,0,IDFM:71469,Europe/Paris,,2,
IDFM:22226,,Varenne,,2.315113930509657,48.85662498274656,1,,0,IDFM:71232,Europe/Paris,,2,
IDFM:22097,,Bastille,,2.3695064282002,48.853425461693256,1,,0,IDFM:463564,Europe/Paris,,2,
IDFM:22401,,Villejuif Paul Vaillant-Couturier,,2.3683316015776423,48.79631793416014,2,,0,IDFM:70248,Europe/Paris,,2,
IDFM:463146,,Chemin Vert,,2.368095085385991,48.85708736782028,1,,0,IDFM:73622,Europe/Paris,,2,
IDFM:412355,,Funiculaire Gare haute,,2.3425388636758395,48.88557568111788,1,,0,IDFM:73848,Europe/Paris,,2,
IDFM:41525,,Gare de Cergy-le-Haut,,2.010366364856136,49.04762015418292,5,,0,IDFM:66834,Europe/Paris,,1,
IDFM:22049,,Rennes,,2.3277871847873874,48.84833282904063,1,,0,IDFM:73640,Europe/Paris,,2,
IDFM:462965,,Notre-Dame des Champs,,2.3286958054987075,48.845077745637816,1,,0,IDFM:71138,Europe/Paris,,2,
IDFM:21992,,Rambuteau,,2.3532739485947713,48.86119015695036,1,,0,IDFM:71273,Europe/Paris,,2,
IDFM:21921,,Richelieu - Drouot,,2.3385912215385414,48.872135870317955,1,,0,IDFM:71330,Europe/Paris,,2,
IDFM:22150,,Cité,,2.3472322349319112,48.85493384910671,1,,0,IDFM:71223,Europe/Paris,,2,
IDFM:22228,,Guy Môquet,,2.327483258626126,48.8930014419616,1,,0,IDFM:71528,Europe/Paris,,2,
IDFM:22173,,Glacière,,2.3434974927179884,48.831170235245835,1,,0,IDFM:71026,Europe/Paris,,2,
IDFM:463194,,La Motte-Picquet - Grenelle,,2.298957096977008,48.848765448122315,1,,0,IDFM:71199,Europe/Paris,,2,
IDFM:26099,,La Mare,,2.549379250477426,48.87637952156028,4,,0,IDFM:73263,Europe/Paris,,1,
IDFM:18874,,Gare d'Aulnay-sous-Bois,,2.4939084027353804,48.93177960839168,4,,0,IDFM:72646,Europe/Paris,,1,
IDFM:480541,,Porte de Clichy,,2.313431869544054,48.89428867785142,1,,0,IDFM:71545,Europe/Paris,,1,
IDFM:463070,,Wagram,,2.304673087584434,48.8838463907272,1,,0,IDFM:71423,Europe/Paris,,2,
IDFM:463218,,Louvre - Rivoli,,2.3409964272720227,48.86090733426327,1,,0,IDFM:73630,Europe/Paris,,2,
IDFM:2984,,Gare d'Epinay-sur-Orge,,2.331700275921527,48.66963792445646,4,,0,IDFM:60915,Europe/Paris,,1,
IDFM:22104,,Château de Vincennes,,2.440540095406114,48.84431751431355,2,,0,IDFM:71634,Europe/Paris,,2,
IDFM:463022,,Gare de l'Est,,2.3578981321043053,48.876283511884786,1,,0,IDFM:71359,Europe/Paris,,2,
IDFM:462942,,Nation,,2.395921369214201,48.848979537674516,1,,0,IDFM:71673,Europe/Paris,,2,
IDFM:22003,,Porte de Pantin,,2.3920607143419303,48.888535337600175,1,,0,IDFM:71989,Europe/Paris,,2,
IDFM:463169,,Daumesnil,,2.3961460679154514,48.839537421644565,1,,0,IDFM:71614,Europe/Paris,,2,
IDFM:5845,,Aérodrome / Les Portes de Saint-Cyr,,2.0739136756260295,48.80511588159866,5,,0,IDFM:480952,Europe/Paris,,1,
IDFM:14391,,Gare d'Epinay Villetaneuse,,2.3291286473493003,48.957948896550214,3,,0,IDFM:65227,Europe/Paris,,1,
IDFM:463100,,Edgar Quinet,,2.3252865779432965,48.84090350169825,1,,0,IDFM:71108,Europe/Paris,,2,
IDFM:22398,,Le Kremlin-Bicêtre,,2.362130413802561,48.81025257278989,2,,0,IDFM:70452,Europe/Paris,,2,
IDFM:462988,,Villiers,,2.3157614492393397,48.88121227337839,1,,0,IDFM:71403,Europe/Paris,,2,
IDFM:22026,,Temple,,2.361561234526356,48.86675662943444,1,,0,IDFM:71296,Europe/Paris,,2,
IDFM:22375,,Pyramides,,2.3344175359665553,48.865880289914124,1,,0,IDFM:73788,Europe/Paris,,2,
IDFM:427860,,Gare de Liesse - Quai A,,2.128233741882647,49.03372321097234,5,,0,IDFM:66659,Europe/Paris,,1,
IDFM:30520,,Gare de Bois le Roi,,2.6923174882021796,48.47516605438728,5,,0,IDFM:61727,Europe/Paris,,1,
IDFM:8083,,Place de Belgique,,2.2686901648154274,48.903376784840944,3,,0,IDFM:490947,Europe/Paris,,1,
IDFM:463123,,Assemblée Nationale,,2.3206896796944263,48.861122050080816,1,,0,IDFM:73642,Europe/Paris,,2,
IDFM:10964,,Gare de Couilly - Saint-Germain - Quincy,,2.853523183977789,48.88348710218509,5,,0,IDFM:68505,Europe/Paris,,1,
IDFM:463317,,Trinité - d'Estienne d'Orves,,2.333049172418236,48.87633650730735,1,,0,IDFM:71355,Europe/Paris,,2,
IDFM:22230,,Gaîté,,2.322463569405974,48.83854469308166,1,,0,IDFM:73675,Europe/Paris,,2,
IDFM:32654,,Gare de Noisy le Roi,,2.06175406071244,48.842216197029494,5,,0,IDFM:64246,Europe/Paris,,1,
IDFM:21996,,Goncourt,,2.3707644347484003,48.8700070178386,1,,0,IDFM:71840,Europe/Paris,,2,
IDFM:21925,,Oberkampf,,2.3681558453945515,48.86477709852134,1,,0,IDFM:71803,Europe/Paris,,2,
IDFM:462961,,République,,2.3641925544688656,48.867732931981166,1,,0,IDFM:71311,Europe/Paris,,2,
IDFM:19323,,Gare de Gagny,,2.5271888381716963,48.883209691540046,4,,0,IDFM:73278,Europe/Paris,,1,
